index,date,open,high,low,close,volume,returns,return_1,return_3,return_5,momentum_5,momentum_10,volatility_5,volatility_10,ma_10,ma_20,ma_ratio,price_ma_ratio,zscore,rsi,rangeocp,rangehlp,vwap_d,atrr_14,garch_vol,garch_vol_change,vol_ratio
525,27-03-2017,9093.450195,9094.849609,9024.650391,9045.200195,202700,-0.006918896,-0.006895016,0.001633363,-0.008946068,-0.001778045,0.0012584,0.006626999,0.007731476,9100.384961,9010.972461,1.009922625,0.993935997,0.349070993,57.44196632,0.533432085,0.776093588,9054.900065,72.35459618,0.016690361,0.008958885,2.158754483
526,28-03-2017,9081.5,9110.400391,9079.799805,9100.799805,183300,0.006128048,0.006146863,0.001595809,-0.002269385,-0.000431444,0.000166786,0.007549592,0.005775207,9101.764941,9021.177441,1.008933147,0.999893962,0.828217185,63.08001574,-0.212067127,0.336240623,9097,71.84356754,0.016690361,0.010915154,2.890001917
527,29-03-2017,9128.700195,9153.150391,9109.099609,9143.799805,243400,0.004713732,0.004724859,0.003930589,0.012551933,0.002509905,0.000663485,0.005479601,0.005947164,9107.664941,9034.387451,1.008110953,1.003967522,1.166666844,68.0302515,-0.165134952,0.481755749,9135.349935,70.45121172,0.016690361,0.010743197,2.806439911
528,30-03-2017,9142.599609,9183.150391,9136.349609,9173.75,323400,0.003270112,0.003275465,0.014211936,0.009624401,0.001928081,0.000232617,0.005135521,0.00553162,9109.669922,9045.784961,1.007062401,1.007034292,1.329261053,69.4001339,-0.339560056,0.510159763,9164.416667,68.76189525,0.016690361,0.011158741,3.017264247
529,31-03-2017,9158.900391,9191.700195,9152.099609,9173.75,190900,0,0,0.0080158,0.007218928,0.001450434,0.000163251,0.005192768,0.005529545,9111.039941,9059.484961,1.005690719,1.006882865,1.21742394,69.03249669,-0.161870657,0.431672827,9172.516602,66.67894459,0.016690361,0.011160816,3.018396523
530,03-04-2017,9220.599609,9245.349609,9192.400391,9237.849609,139100,0.006962987,0.006987285,0.010285637,0.021298524,0.004226895,0.001224425,0.002753446,0.005736265,9122.139941,9076.499951,1.005028369,1.012684487,1.720105797,63.96629356,-0.186731769,0.573176886,9225.19987,67.03042064,0.016690361,0.010954096,2.90962135
531,05-04-2017,9264.400391,9273.900391,9215.400391,9265.150391,184800,0.002950959,0.002955318,0.009963253,0.018058917,0.003588586,0.001578571,0.002560239,0.005721366,9136.50498,9091.584961,1.004940835,1.014080374,1.75688513,65.95600928,-0.00809485,0.631398278,9251.483724,66.42110488,0.016690361,0.010968995,2.917198192
532,06-04-2017,9245.799805,9267.950195,9218.849609,9261.950195,186100,-0.000345461,-0.000345401,0.00961441,0.012921367,0.002574533,0.002542219,0.00296913,0.004155017,9159.65498,9107.337451,1.005744547,1.011168021,1.552005322,60.83693756,-0.174373542,0.530132261,9249.583333,65.18392496,0.016690361,0.012535344,4.016916787
533,07-04-2017,9223.700195,9250.5,9188.099609,9198.299805,190000,-0.006895968,-0.006872245,-0.004281278,0.002676093,0.000544991,0.001236536,0.005084733,0.004872767,9170.85498,9121.037451,1.005461827,1.002992613,0.843051234,53.4351145,0.276142235,0.678390485,9212.299805,65.80297217,0.016690361,0.011817594,3.425232288
534,10-04-2017,9225.599609,9225.650391,9174.849609,9181.450195,135800,-0.001833498,-0.001831818,-0.009033873,0.000839373,0.000178628,0.000814531,0.005198537,0.004944157,9178.2,9133.759961,1.00486547,1.000354121,0.594314882,55.05187316,0.480854474,0.55329801,9193.983398,64.73138711,0.016690361,0.011746204,3.375774163
535,11-04-2017,9184.549805,9242.700195,9172.849609,9237,200100,0.006031992,0.006050221,-0.002693838,-9.20E-05,-8.79E-06,0.002109055,0.004900033,0.004361697,9197.37998,9148.882471,1.005300922,1.004307751,1.289353203,59.77819814,-0.567827166,0.756204243,9217.516602,65.09704417,0.016690361,0.012328664,3.826574034
536,12-04-2017,9242.5,9246.400391,9161.799805,9203.450195,161800,-0.003638723,-0.00363211,0.000559929,-0.006659384,-0.001326271,0.001131157,0.004788138,0.004451141,9207.64502,9154.70498,1.005782823,0.999544419,0.719478151,66.2258607,0.424295279,0.919226857,9203.883464,66.49015429,0.016690361,0.01223922,3.749681032
537,13-04-2017,9202.5,9202.650391,9144.950195,9150.799805,166500,-0.005737149,-0.005720723,-0.003338295,-0.012000755,-0.002401335,8.66E-05,0.005105765,0.004730943,9208.34502,9158.00498,1.005496835,0.993750754,-0.109593925,56.08604949,0.564980072,0.630548111,9166.133464,65.91942899,0.016690361,0.011959418,3.527913219
538,18-04-2017,9163,9217.900391,9095.450195,9105.150391,174200,-0.003743544,-0.003736546,-0.010680756,-0.008310213,-0.001659176,-0.000740274,0.004590775,0.004723979,9198.040039,9154.53999,1.004751746,0.989901148,-0.738398987,56.10428868,0.635350399,1.34484539,9139.500326,68.22161343,0.016690361,0.011966382,3.533114111
539,19-04-2017,9112.200195,9120.5,9075.150391,9103.5,173700,-0.000181275,-0.000181259,-0.005168926,-0.014452744,-0.002905472,-0.001457128,0.00219568,0.00389162,9184.605078,9153.37251,1.003412138,0.991169454,-0.737800561,50.30887574,0.095569784,0.498155757,9099.716797,66.58789886,0.016690361,0.012798741,4.288794406
540,20-04-2017,9108.099609,9143.900391,9102.650391,9136.400391,170300,0.003607523,0.003614038,-0.000317247,-0.00728529,-0.001456242,-0.001391256,0.003562257,0.003979196,9171.730078,9154.117529,1.001924003,0.99614798,-0.263225182,49.13356005,-0.309758549,0.451490721,9127.650391,64.77804894,0.016690361,0.012711165,4.194404626
541,21-04-2017,9179.099609,9183.650391,9088.75,9119.400391,155200,-0.001862422,-0.001860689,0.001565048,-0.00343133,-0.000684235,-0.001542785,0.002727477,0.003963765,9157.475098,9158.565039,0.999880992,0.995842227,-0.63802294,43.43684255,0.654639737,1.040642877,9130.60026,66.92964477,0.016690361,0.012726596,4.210732694
542,24-04-2017,9135.349609,9225.400391,9130.549805,9217.950195,167700,0.010748636,0.01080661,0.012572109,0.008605735,0.001728431,0.0002251,0.005752467,0.005101777,9159.440137,9165.147559,0.999377269,1.006387951,0.876015324,54.31136801,-0.896084099,1.028976984,9191.30013,69.72038443,0.016690361,0.011588584,3.271479237
543,25-04-2017,9273.049805,9309.200195,9250.349609,9306.599609,168700,0.009571093,0.009617042,0.018628695,0.022124755,0.004399148,0.001369986,0.005680319,0.005822592,9171.955078,9175.077539,0.99965968,1.014680025,1.980386826,56.39951131,-0.360494768,0.632353259,9288.716471,71.25821412,0.016690361,0.010867769,2.866482593
544,26-04-2017,9336.200195,9367,9301.349609,9351.849609,185700,0.004850359,0.004862141,0.025489529,0.027280673,0.005407828,0.001251178,0.005079644,0.005727832,9183.440039,9190.41001,0.999241604,1.018338397,2.301589396,57.80933884,-0.167340309,0.702004345,9340.066406,70.8576553,0.016690361,0.010962529,2.913904772
545,27-04-2017,9359.150391,9367.150391,9322.650391,9342.150391,209400,-0.001037683,-0.001037144,0.013473733,0.02251981,0.004477592,0.001510675,0.005856715,0.00553764,9197.310059,9202.477539,0.999438469,1.015748119,1.873846234,57.14034816,0.181970952,0.476335727,9343.983724,68.97496563,0.016690361,0.011152721,3.013983991
546,28-04-2017,9340.950195,9342.650391,9282.25,9304.049805,162200,-0.004086692,-0.004078353,-0.000273978,0.020247978,0.004034059,0.001674912,0.006504829,0.005319393,9212.635059,9210.490039,1.000232889,1.009922758,1.223225692,59.86384024,0.396605687,0.64918387,9309.650065,68.36249599,0.016690361,0.011370968,3.137643316
547,02-05-2017,9339.849609,9352.549805,9269.900391,9313.799805,161600,0.001047382,0.001047931,-0.004068693,0.010398148,0.002082323,0.001905377,0.005321051,0.005227395,9230.085059,9217.492529,1.001366156,1.00906977,1.214399318,62.51061583,0.279690408,0.887386628,9312.083333,69.38299014,0.016690361,0.011462966,3.192863048
548,03-05-2017,9344.700195,9346.299805,9298.400391,9311.950195,151600,-0.000198608,-0.000198588,-0.003232681,0.000574924,0.000119197,0.002259173,0.003256363,0.004913413,9250.765039,9224.402539,1.002857909,1.006614064,1.076999172,57.88536027,0.351698616,0.514386493,9318.883464,67.84844899,0.016690361,0.011776948,3.396897074
549,04-05-2017,9360.950195,9365.650391,9323.25,9359.900391,269600,0.005136106,0.005149318,0.006002825,0.000860876,0.000176633,0.002792231,0.00336176,0.004908387,9276.405078,9230.505078,1.004972642,1.009000826,1.491604539,65.97573599,0.011215981,0.453000447,9349.60026,66.83785944,0.016690361,0.011781974,3.400375309
550,05-05-2017,9374.549805,9377.099609,9272,9285.299805,231900,-0.008002165,-0.007970233,-0.003059976,-0.006085385,-0.001209985,0.001633803,0.005012243,0.005949473,9291.29502,9231.512549,1.006475913,0.999354749,0.616204906,63.14504522,0.961196751,1.131892471,9311.466471,69.57084158,0.016690361,0.010740888,2.805350621
551,08-05-2017,9311.450195,9338.700195,9297.950195,9314.049805,174300,0.003091508,0.003096292,0.000225475,0.001074801,0.000224944,0.002129502,0.005012776,0.005831298,9310.759961,9234.117529,1.008299919,1.000353338,0.898068525,66.52171023,-0.027910624,0.437511081,9316.900065,68.41580937,0.016690361,0.010859063,2.862203017
552,09-05-2017,9337.349609,9338.950195,9307.700195,9316.849609,132300,0.000300555,0.0003006,-0.004599491,0.00032745,7.55E-05,0.001078901,0.004993206,0.004978301,9320.649902,9240.04502,1.00872343,0.999592272,0.849327529,71.27630339,0.220031458,0.335413807,9321.166667,65.7611087,0.016690361,0.01171206,3.352621073
553,10-05-2017,9339.650391,9414.75,9336,9407.299805,152700,0.009661416,0.009708238,0.013139048,0.010239489,0.002056843,0.00108802,0.006572944,0.004995733,9330.719922,9251.3375,1.008580643,1.008207286,1.614223103,75.90823008,-0.71911617,0.837115874,9386.016602,68.05677169,0.016690361,0.011694628,3.340922729
554,11-05-2017,9448.599609,9450.650391,9411.299805,9422.400391,171100,0.001603912,0.001605199,0.011633026,0.006677421,0.001348019,0.000762326,0.006343161,0.004825613,9337.775,9260.60752,1.008332875,1.009062693,1.558743695,75.15391381,0.278052488,0.417628039,9428.116862,66.29204414,0.016690361,0.011864748,3.458702228
555,12-05-2017,9436.650391,9437.75,9372.549805,9400.900391,154300,-0.002284404,-0.002281796,0.009021374,0.01244985,0.002485707,0.000637861,0.00449491,0.004892767,9343.65,9270.480029,1.007892792,1.006127198,1.21432077,74.56369983,0.380282723,0.693552666,9403.733398,66.21405494,0.016690361,0.011797594,3.411230847
556,15-05-2017,9433.549805,9449.25,9423.099609,9445.400391,140800,0.004722421,0.004733589,0.004050109,0.014102414,0.002813166,0.001519055,0.004608711,0.004740134,9357.785059,9285.210059,1.007816194,1.009362828,1.452482048,71.91445319,-0.125464093,0.276858466,9439.25,64.93802311,0.016690361,0.011950227,3.521073175
557,16-05-2017,9461,9517.200195,9456.349609,9512.25,166500,0.00705255,0.007077478,0.009535745,0.020972796,0.004168541,0.00212201,0.004680999,0.005047093,9377.630078,9303.857568,1.007929239,1.014355431,1.800925345,70.68291552,-0.538778943,0.639707597,9495.266602,65.42815037,0.016690361,0.011643268,3.306924688
558,17-05-2017,9517.599609,9532.599609,9486.099609,9525.75,205500,0.001418216,0.001419223,0.013280601,0.012591307,0.002510738,0.002283791,0.003562863,0.00499005,9399.010059,9324.887549,1.00794889,1.013484393,1.73276694,68.68287974,-0.085561668,0.488150539,9514.816406,64.07613963,0.016690361,0.011700311,3.344727704
559,18-05-2017,9453.200195,9489.099609,9418.099609,9429.450195,193300,-0.010160867,-0.01010942,-0.001688673,0.000748196,0.000167815,0.000757917,0.006741252,0.006202176,9405.965039,9341.185059,1.006934878,1.002496836,0.835756063,57.90757701,0.251870464,0.752960125,9445.549805,67.18858613,0.016690361,0.010488185,2.691048833
560,19-05-2017,9469.900391,9505.75,9390.75,9427.900391,252100,-0.000164371,-0.000164358,-0.008867472,0.002872065,0.000591302,0.001538504,0.006614207,0.005424018,9420.225098,9355.760059,1.006890412,1.000814767,0.755461752,62.01382666,0.445486251,1.219783783,9441.466797,70.60368712,0.016690361,0.011266343,3.077120914
561,22-05-2017,9480.25,9498.650391,9427.900391,9438.25,196800,0.001097162,0.001097764,-0.009185628,-0.000757024,-0.000135863,0.001338652,0.00623388,0.005396993,9432.645117,9371.702539,1.006502829,1.000594201,0.840492801,62.05796361,0.444997749,0.749609303,9454.933594,70.61413804,0.016690361,0.011293368,3.092528879
562,23-05-2017,9445.049805,9448.049805,9370,9386.150391,224400,-0.005535342,-0.00552005,-0.004591976,-0.013256549,-0.002655368,0.000756587,0.00501654,0.005818783,9439.575195,9380.112549,1.006339225,0.994340338,0.085720455,56.5513174,0.627514067,0.831542234,9401.400065,71.14525708,0.016690361,0.010871578,2.868359134
563,24-05-2017,9410.900391,9431.900391,9341.650391,9360.549805,211800,-0.002731212,-0.002727485,-0.007143752,-0.017342487,-0.00348471,-0.000486986,0.004489615,0.004958338,9434.900195,9382.810059,1.005551656,0.992119642,-0.325067937,50.05969426,0.537902014,0.964152768,9378.033529,72.50988158,0.016690361,0.011732023,3.366119356
564,25-05-2017,9384.049805,9523.299805,9379.200195,9509.75,289200,0.01581356,0.015939256,0.007575557,0.008515852,0.001725025,0.00094642,0.008341516,0.007196941,9443.635156,9390.705078,1.005636433,1.007000995,1.616799786,68.14325974,-1.321803363,1.515282835,9470.75,78.95560432,0.016690361,0.00949342,2.319090532
565,26-05-2017,9507.75,9604.900391,9495.400391,9595.099609,218800,0.008934923,0.008974958,0.022261439,0.017734513,0.003552889,0.002072095,0.008812064,0.007509463,9463.055078,9403.352539,1.00634907,1.013953689,2.239982434,70.81389681,-0.910356462,1.141207538,9565.133464,81.13734687,0.016690361,0.009180898,2.222576931
566,29-05-2017,9560.049805,9637.75,9547.700195,9604.900391,235000,0.001020915,0.001021436,0.026104298,0.017656916,0.003537623,0.00170088,0.008817445,0.007454831,9479.005078,9418.395068,1.00643528,1.01328149,1.998571275,71.11343666,-0.466955243,0.937540225,9596.783529,81.773951,0.016690361,0.00923553,2.238864661
567,30-05-2017,9590.650391,9635.299805,9581.200195,9624.549805,193900,0.00204368,0.00204577,0.0120718,0.025399062,0.005050787,0.001197709,0.007411565,0.007217648,9490.235059,9433.932568,1.005968083,1.014152942,1.895267247,67.76806566,-0.352218179,0.562100155,9613.683268,79.79721231,0.016690361,0.009472713,2.312437409
568,31-05-2017,9636.549805,9649.599609,9609.25,9621.25,414300,-0.000342912,-0.000342853,0.00272539,0.027850949,0.005527713,0.001021502,0.006840645,0.007233132,9499.785059,9449.397559,1.005332351,1.012786073,1.643994889,66.58327062,0.159020966,0.419380116,9626.69987,76.97952639,0.016690361,0.009457229,2.307487237
569,01-06-2017,9603.549805,9634.650391,9589.900391,9616.099609,176100,-0.000535457,-0.000535314,0.00116599,0.011183218,0.002232799,0.001978912,0.003913295,0.006148384,9518.45,9462.20752,1.005943907,1.010258982,1.416958595,68.44988915,-0.130508264,0.465365396,9613.55013,74.67741736,0.016690361,0.010541977,2.714592671
570,02-06-2017,9657.150391,9673.5,9637.450195,9653.5,162200,0.003881807,0.003889351,0.003007953,0.006086481,0.001215678,0.002384283,0.001828271,0.006124963,9541.009961,9480.617529,1.006370095,1.011790161,1.597101826,68.06107885,0.037814167,0.373437662,9654.816732,73.44334402,0.016690361,0.010565398,2.724972889
571,05-06-2017,9656.299805,9687.200195,9640.700195,9675.099609,127700,0.002234991,0.00223749,0.005596945,0.007308688,0.001458889,0.002498256,0.001876227,0.006108947,9564.694922,9498.67002,1.006950963,1.011542939,1.616991234,65.33858239,-0.194311226,0.480615207,9667.666667,71.51881945,0.016690361,0.010581414,2.732117175
572,06-06-2017,9704.25,9709.299805,9630.200195,9637.150391,145900,-0.003930072,-0.003922359,0.002189118,0.001309213,0.000265263,0.002658025,0.002982055,0.005893017,9589.794922,9514.685059,1.007894099,1.004938111,1.172771454,60.03067042,0.696259855,0.820777991,9658.883464,72.06030444,0.016690361,0.010797344,2.832226184
573,07-06-2017,9663.950195,9678.549805,9630.549805,9663.900391,160700,0.002771872,0.002775717,0.00107737,0.004432937,0.000888977,0.003208345,0.003144761,0.005583015,9620.12998,9527.515088,1.009720782,1.004549877,1.283232231,74.13285298,0.000515368,0.496693861,9657.666667,70.34171127,0.016690361,0.011107346,2.989488368
574,08-06-2017,9682.400391,9688.700195,9641.5,9647.25,155400,-0.001724433,-0.001722947,-0.002878483,0.0032394,0.00065145,0.001442125,0.003319244,0.003520996,9633.87998,9538.757568,1.009972201,1.001387813,1.01899036,71.89775187,0.364356585,0.489260622,9659.150065,68.68874584,0.016690361,0.013169365,4.740237118
575,09-06-2017,9638.549805,9676.25,9608.150391,9668.25,159000,0.00217442,0.002176786,0.003227054,0.001527943,0.000308937,0.000762308,0.002971767,0.002374666,9641.19502,9552.125049,1.009324624,1.002806185,1.105692378,72.48289345,-0.307193084,0.704363348,9650.883464,68.64666467,0.016690361,0.014315695,7.028505473
576,12-06-2017,9646.700195,9647.049805,9598.5,9616.400391,141400,-0.005377306,-0.005362874,-0.0049152,-0.00606704,-0.001211136,0.000123877,0.003613261,0.003057343,9642.34502,9560.675049,1.008542281,0.997309303,0.541989602,72.51833741,0.315084683,0.504864635,9620.650065,68.72547433,0.016690361,0.013633018,5.459104647
577,13-06-2017,9615.549805,9654.150391,9595.400391,9606.900391,129700,-0.000988384,-0.000987896,-0.004182499,-0.003138895,-0.000624243,-0.00017949,0.003286317,0.002995333,9640.580078,9565.407568,1.007858788,0.996506467,0.404223651,74.87638872,0.090033348,0.611539598,9618.817057,68.01294045,0.016690361,0.013695028,5.572120463
578,14-06-2017,9621.549805,9627.400391,9580.450195,9618.150391,181800,0.001170348,0.001171033,-0.005181869,-0.004734113,-0.00094518,-2.81E-05,0.00293035,0.003024276,9640.270117,9570.027588,1.007339846,0.997705487,0.467899833,65.17366009,0.03534374,0.488141622,9608.666992,66.50845866,0.016690361,0.013666085,5.518793682
579,15-06-2017,9617.900391,9621.400391,9560.799805,9578.049805,171100,-0.004177977,-0.004169262,-0.00398804,-0.007173049,-0.001434442,-0.000391496,0.003276457,0.003297939,9636.465137,9577.457568,1.006161089,0.993938095,0.006081664,47.26722327,0.416061586,0.632702765,9586.75,66.08646775,0.016690361,0.013392422,5.060844813
580,16-06-2017,9595.450195,9615.849609,9565.5,9588.049805,213200,0.001043509,0.001044054,-0.001962192,-0.008295213,-0.001660989,-0.000676026,0.002991072,0.002996538,9629.920117,9585.465039,1.004637759,0.99565206,0.028467393,47.30087817,0.077183481,0.525128784,9589.799805,64.96240644,0.016690361,0.013693823,5.569878985
581,19-06-2017,9626.400391,9673.299805,9614.900391,9657.549805,141700,0.007222462,0.007248606,0.004096361,0.004279087,0.000861307,-0.000174914,0.004172921,0.003838594,9628.165137,9596.430029,1.00330697,1.003051949,0.717793052,54.55801105,-0.322539513,0.604702179,9648.583333,66.41152026,0.016690361,0.012851767,4.348038531
582,20-06-2017,9670.5,9676.5,9643.75,9653.5,159500,-0.000419429,-0.000419341,0.007877407,0.004850639,0.000975018,0.000175388,0.00411731,0.003611749,9629.800098,9609.79751,1.002081479,1.0024611,0.623905181,54.4452102,0.176101932,0.339255192,9657.916667,64.00712596,0.016690361,0.013078612,4.621129051
583,21-06-2017,9648.099609,9650.450195,9608.599609,9633.599609,144000,-0.002063597,-0.002061469,0.004750685,0.001606257,0.000328518,-0.000308331,0.004327267,0.003548153,9626.77002,9623.45,1.000344993,1.000709437,0.26468193,52.31788079,0.150514871,0.43442314,9630.883138,62.64235915,0.016690361,0.013142208,4.703955703
584,22-06-2017,9642.650391,9698.849609,9617.75,9630,198800,-0.000373721,-0.000373652,-0.00285267,0.00542388,0.00108764,-0.000173401,0.003615337,0.003513871,9625.04502,9629.4625,0.999541254,1.000514801,0.019571353,46.58131315,0.131364389,0.842155861,9648.866536,63.96073416,0.016690361,0.01317649,4.749849011
585,23-06-2017,9643.25,9647.650391,9565.299805,9574.950195,175200,-0.005732892,-0.005716491,-0.008136925,-0.001366243,-0.000264469,-0.000962729,0.004728529,0.003802012,9615.715039,9628.455029,0.99867684,0.995760602,-1.837977928,36.72284639,0.713317597,0.860062812,9595.966797,65.27429501,0.016690361,0.012888349,4.389874487
586,27-06-2017,9594.049805,9615.400391,9473.450195,9511.400391,203300,-0.006659213,-0.00663709,-0.012684689,-0.015133177,-0.003041608,-0.001090151,0.002959621,0.003982914,9605.215039,9623.780029,0.998070925,0.990232947,-2.885922233,34.38857852,0.868951055,1.492421615,9533.416992,70.75114503,0.016690361,0.012707447,4.190489326
587,28-06-2017,9520.200195,9522.5,9474.349609,9491.25,172400,-0.002120799,-0.002118551,-0.0144081,-0.016807376,-0.00338145,-0.001203216,0.002666258,0.003995716,9593.65,9617.115039,0.997560075,0.989326273,-2.572419564,28.20898392,0.305019837,0.50731348,9496.033203,69.13680543,0.016690361,0.012694645,4.177062818
588,29-06-2017,9522.950195,9575.799805,9493.799805,9504.099609,259300,0.001352922,0.001353837,-0.007399577,-0.013442535,-0.002698389,-0.001184936,0.003419922,0.004008184,9582.244922,9611.25752,0.996981394,0.99184478,-1.946963697,31.75729156,0.198341628,0.86278557,9524.566406,70.23773395,0.016690361,0.012682177,4.164069684
589,30-06-2017,9478.5,9535.799805,9448.75,9520.900391,179600,0.00176618,0.00176774,0.000998801,-0.011329139,-0.002270111,-0.000591235,0.003886137,0.003956389,9576.52998,9606.497559,0.996880489,0.994191049,-1.460724707,31.0190054,-0.445340135,0.914302231,9501.816732,71.43859614,0.016690361,0.012733972,4.218583208
590,03-07-2017,9587.950195,9624,9543.549805,9615,183000,0.009834956,0.009883478,0.013038325,0.004182769,0.000849883,0.000292707,0.006073892,0.005165151,9579.225,9604.572559,0.997360886,1.003734645,0.181039482,49.83731536,-0.281329222,0.8367155,9594.183268,73.70009709,0.016690361,0.01152521,3.231339888
591,04-07-2017,9645.900391,9650.650391,9595.5,9613.299805,144800,-0.000176843,-0.000176827,0.011489799,0.010713398,0.002141935,-0.000449836,0.0045886,0.004551328,9574.8,9601.482568,0.997220995,1.004020951,0.213988745,50.75714685,0.339119622,0.57368845,9619.816732,72.37511805,0.016690361,0.012139033,3.667140259
592,05-07-2017,9619.75,9643.650391,9607.349609,9637.599609,130800,0.002524538,0.002527728,0.012257162,0.015419424,0.003071191,-0.00015513,0.003933844,0.004647911,9573.209961,9601.505029,0.997053059,1.006726025,0.653425724,52.2322049,-0.18520804,0.37665791,9629.533203,69.79837971,0.016690361,0.01204245,3.590937315
593,06-07-2017,9653.599609,9700.700195,9639.950195,9674.549805,147400,0.003826632,0.003833962,0.006193427,0.017934386,0.003567216,0.000434414,0.003817814,0.004751968,9577.30498,9602.0375,0.997424243,1.010153673,1.296732602,61.15606936,-0.216549563,0.627936196,9671.733398,69.31996587,0.016690361,0.011938393,3.512304144
594,07-07-2017,9670.349609,9684.25,9642.650391,9665.799805,141800,-0.000904844,-0.000904435,0.005461184,0.015219087,0.003032781,0.000381335,0.004290463,0.004764944,9580.884961,9602.96499,0.997700707,1.008862944,1.105183789,59.01449275,0.047071166,0.430379381,9664.233398,67.33994041,0.016690361,0.011925417,3.502739794
595,10-07-2017,9719.299805,9782.150391,9646.450195,9771.049805,37500,0.01083005,0.010888908,0.013846829,0.016229829,0.003233867,0.002041875,0.004696189,0.005270398,9600.494922,9608.10498,0.999207954,1.017765218,2.43791464,62.15203426,-0.529625793,1.388798522,9733.216797,72.22281576,0.016690361,0.011419963,3.16681165
596,11-07-2017,9797.450195,9830.049805,9778.849609,9786.049805,179700,0.00153397,0.001535147,0.011525084,0.017969896,0.003576262,0.002859099,0.004440817,0.004323677,9627.959863,9616.587451,1.001182583,1.01641988,2.177885356,63.86648713,0.116496348,0.523195736,9798.316406,71.27832892,0.016690361,0.012366684,3.860222843
597,12-07-2017,9807.299805,9824.950195,9787.700195,9816.099609,145500,0.003065973,0.003070678,0.01554965,0.018521209,0.003684852,0.003378022,0.004415332,0.003955623,9660.444824,9627.047412,1.003469123,1.01611259,2.10979838,68.69495452,-0.089646652,0.379478627,9809.583333,68.96561904,0.016690361,0.012734738,4.219399842
598,13-07-2017,9855.799805,9897.25,9853.450195,9891.700195,181300,0.007672186,0.007701693,0.012347741,0.022445529,0.004458398,0.004012807,0.004772357,0.004101353,9699.204883,9640.724902,1.006065932,1.019846504,2.338866475,73.36189266,-0.36293448,0.442793492,9880.80013,69.83595987,0.016690361,0.012589008,4.069475479
599,14-07-2017,9913.299805,9913.299805,9845.450195,9886.349609,159600,-0.000541063,-0.000540917,0.010249264,0.022817543,0.004531102,0.003781941,0.004671945,0.004301847,9735.749805,9656.139893,1.008244486,1.015468742,1.929627542,80.50534678,0.272600063,0.686295873,9881.69987,69.69407769,0.016690361,0.012388514,3.87981197
600,17-07-2017,9908.150391,9928.200195,9894.700195,9915.950195,163500,0.002989613,0.002994087,0.010172124,0.014829562,0.002952138,0.003093002,0.003032465,0.003729739,9765.844824,9672.534912,1.009646893,1.015370444,1.85285575,92.4544003,-0.078659176,0.337839535,9912.950195,67.70525685,0.016690361,0.012960622,4.474939531
601,18-07-2017,9832.700195,9885.349609,9792.049805,9827.150391,293900,-0.008995588,-0.008955249,-0.006525653,0.004199916,0.000854058,0.00221516,0.006215941,0.005291094,9787.229883,9681.014941,1.010971468,1.004078836,1.076460268,80.81080791,0.056474201,0.949408536,9834.849935,71.71919498,0.016690361,0.011399267,3.154424718
602,19-07-2017,9855.950195,9905.049805,9851.650391,9899.599609,200200,0.00734531,0.007372353,0.001340232,0.008506434,0.001714393,0.002699623,0.00686341,0.005538883,9813.429883,9693.319922,1.012391003,1.008780796,1.43218575,82.70210299,-0.440921005,0.539409836,9885.433268,72.1606392,0.016690361,0.011151478,3.013307777
603,20-07-2017,9920.200195,9922.549805,9863.450195,9873.299805,161100,-0.002660189,-0.002656653,-0.00430119,-0.001860185,-0.000357276,0.002050561,0.006128311,0.005766793,9833.304883,9705.304932,1.013188658,1.004067292,1.129774468,78.68766705,0.47502245,0.598580116,9886.433268,71.22770849,0.016690361,0.010923568,2.894218221
604,21-07-2017,9899.599609,9924.700195,9838,9915.25,187500,0.004239852,0.004248853,0.008964919,0.002923262,0.000600678,0.00256589,0.006457924,0.005703293,9858.249902,9719.567432,1.014268379,1.005781969,1.265282145,76.71021997,-0.157841614,0.8744126,9892.650065,72.33288612,0.016690361,0.010987068,2.926442194
605,24-07-2017,9936.799805,9982.049805,9919.599609,9966.400391,174500,0.005145499,0.00515876,0.006747827,0.005087782,0.001033612,0.001992875,0.006725505,0.005021231,9877.784961,9739.139941,1.014235859,1.008971184,1.419797664,78.87162895,-0.29700378,0.626607329,9956.016602,71.93766602,0.016690361,0.01166913,3.323957121
606,25-07-2017,10010.5498,10011.2998,9949.099609,9964.549805,185500,-0.0001857,-0.000185682,0.009242098,0.013981613,0.002787526,0.001820792,0.004100546,0.005067931,9895.634961,9761.797412,1.013710339,1.006964166,1.281678502,77.75224681,0.46163651,0.624214807,9974.983073,71.2421324,0.016690361,0.01162243,3.293327528
607,26-07-2017,9983.650391,10025.9502,9965.950195,10020.65039,197600,0.005614228,0.005630017,0.010630129,0.012227846,0.002439059,0.002076726,0.003664352,0.005200943,9916.090039,9788.267432,1.013058757,1.010544514,1.501227038,78.45275924,-0.36923751,0.59876353,10004.18359,70.53915084,0.016690361,0.011489418,3.209101987
608,27-07-2017,10063.25,10114.84961,10005.5,10020.5498,287900,-1.00E-05,-1.00E-05,0.005433197,0.01491396,0.002968382,0.001305553,0.002843447,0.004832937,9928.975,9814.089941,1.011706135,1.009222987,1.396741839,79.58455359,0.426126272,1.091253589,10046.96647,73.31132645,0.016690361,0.011857424,3.453460284
