,date,open,high,low,close,rangeoc,rangehl,returns,return_1,return_3,return_5,momentum_5,momentum_10,volatility_5,volatility_10,ma_10,ma_20,ma_ratio,price_ma_ratio,zscore,rsi,state,state_prob_0,state_prob_1,state_prob_2,regime,xgb_prob,xgb_signal,signal,position,strategy_return,trade,costs,net_return,equity
228,18-01-2018,10873.40039,10887.5,10782.40039,10817,0.5%,1.0%,0.002633602,0.002637073,0.007024144,0.015566303,0.003102151,0.002938547,0.00450261,0.003526517,10683.16494,10581.51001,1.009606845,1.01252766,1.954136369,77.89114007,0,0.905008229,0.094971988,1.98E-05,bull,0.105640866,0,0,0,0,0,0,0,101508.4565
229,19-01-2018,10829.2002,10906.84961,10793.90039,10894.7002,-0.6%,1.0%,0.00715748,0.007183156,0.018153442,0.019983634,0.00397453,0.003142338,0.004844183,0.00372169,10716.75,10604.03501,1.010629443,1.016604866,2.157018575,78.76111521,0,0.936229152,0.063748291,2.26E-05,bull,0.18352214,0,0,0,0,0,0,0,101508.4565
230,22-01-2018,10883.2002,10975.09961,10881.40039,10966.2002,-0.8%,0.9%,0.006541382,0.006562824,0.016466568,0.020914151,0.004158018,0.00318539,0.004939727,0.003762389,10751.01006,10630.33003,1.011352425,1.020015806,2.218381354,92.54636223,0,0.957338328,0.042637387,2.43E-05,bull,0.076734036,0,0,0,0,0,0,0,101508.4565
231,23-01-2018,10997.40039,11092.90039,10994.5498,11083.7002,-0.8%,0.9%,0.010657745,0.010714741,0.024655653,0.03581625,0.007066211,0.004130727,0.002939308,0.004364666,10795.68008,10659.86504,1.012740784,1.026679201,2.375620141,93.732147,0,0.999363014,0.000612398,2.46E-05,bull,0.10024537,0,0,0,0,0,0,0,101508.4565
232,24-01-2018,11069.34961,11110.09961,11046.15039,11086,-0.2%,0.6%,0.000207473,0.000207494,0.017558978,0.027570916,0.005461058,0.0041966,0.00410352,0.004292199,10841.06006,10687.59004,1.014359647,1.022593726,1.999277987,93.17986914,0,0.999964229,3.14E-05,4.33E-06,bull,0.4704997,0,0,0,0,0,0,0,101508.4565
233,25-01-2018,11095.59961,11095.59961,11009.2002,11069.65039,0.2%,0.8%,-0.001475886,-0.001474798,0.00943355,0.023356789,0.004638684,0.003870417,0.005101598,0.004607983,10882.90508,10716.53506,1.015524609,1.017159509,1.674439861,90.20161526,0,0.999967598,2.75E-05,4.89E-06,bull,0.5566147,1,1,0,0,0,0,0,101508.4565
234,29-01-2018,11079.34961,11171.5498,11075.9502,11130.40039,-0.5%,0.9%,0.005472974,0.005487978,0.004213412,0.02163439,0.004299648,0.004137089,0.004944124,0.004617673,10927.82012,10749.16006,1.016620839,1.018538031,1.715800081,90.13953129,0,0.99998658,3.44E-06,9.98E-06,bull,0.33425143,0,0,1,0.005487978,1,0.001,0.004487978,101964.0242
235,30-01-2018,11120.84961,11121.09961,11033.90039,11049.65039,0.6%,0.8%,-0.00728135,-0.007254905,-0.003278875,0.007609764,0.001536102,0.00284706,0.00685524,0.005800067,10958.63018,10775.10757,1.017032091,1.008305802,1.216866502,79.53204849,0,0.999803382,0.000176174,2.04E-05,bull,0.6886861,1,1,0,0,1,0.001,-0.001,101862.0602
236,31-01-2018,11018.7998,11058.5,10979.2998,11027.7002,-0.1%,0.7%,-0.001988482,-0.001986506,-0.003789659,-0.005052464,-0.001004147,0.003031032,0.004579145,0.005590261,10991.35518,10804.38257,1.017305256,1.003306691,1.024383696,77.62647719,0,0.998246793,0.000949589,0.000803618,bull,0.9164349,1,1,1,-0.001986506,1,0.001,-0.002986506,101557.8486
237,01-02-2018,11044.5498,11117.34961,10878.7998,11016.90039,0.3%,2.2%,-0.000979814,-0.000979334,-0.010197297,-0.006233052,-0.001241513,0.002109772,0.004531145,0.005393327,11014.19023,10833.06758,1.016719425,1.00024606,0.895204317,75.84093428,0,0.893898046,0.086223911,0.019878043,bull,0.92850775,1,1,1,-0.000979334,0,0,-0.000979334,101458.3895
238,02-02-2018,10938.2002,10954.9502,10736.09961,10760.59961,1.7%,2.0%,-0.023539214,-0.023264328,-0.026159269,-0.027918748,-0.005599419,-0.000480368,0.010864142,0.009650967,11008.5502,10845.85757,1.015000439,0.977476545,-0.445635514,54.24852185,2,0.002598713,1.72E-10,0.997401287,bear,0.5728774,1,0,1,-0.023264328,0,0,-0.023264328,99098.02828
239,05-02-2018,10604.2998,10702.75,10586.7998,10666.5498,-0.6%,1.1%,-0.008778621,-0.008740201,-0.032749384,-0.041674205,-0.008445055,-0.002072703,0.008924184,0.009559233,10985.73516,10851.24258,1.01239421,0.970945472,-1.002689735,46.12443002,2,7.57E-06,6.59E-11,0.999992427,bear,0.85682726,1,0,0,0,1,0.001,-0.001,98998.93025
240,06-02-2018,10295.15039,10594.15039,10276.2998,10498.25,-1.9%,3.0%,-0.015904082,-0.01577828,-0.047077705,-0.049902067,-0.01014973,-0.004306814,0.009439205,0.00992062,10938.94014,10844.9751,1.008664385,0.959713635,-1.785299835,40.76542604,2,3.76E-09,1.54E-17,0.999999996,bear,0.84449273,1,0,0,0,0,0,0,98998.93025
241,07-02-2018,10607.2002,10614,10446.40039,10476.7002,1.2%,1.6%,-0.002054814,-0.002052704,-0.026383234,-0.049965087,-0.010162969,-0.005583558,0.009424929,0.008491181,10878.24014,10836.96011,1.003809189,0.963087785,-1.747269245,34.83590521,2,1.27E-11,4.21E-16,1,bear,0.58914196,1,0,0,0,0,0,0,98998.93025
242,08-02-2018,10518.5,10637.7998,10479.5498,10576.84961,-0.6%,1.5%,0.009513851,0.009559252,-0.008409485,-0.039943248,-0.008055252,-0.004648383,0.012626674,0.009637452,10827.3251,10834.19258,0.999366129,0.976866356,-1.228815308,39.0835692,2,3.08E-11,2.16E-16,1,bear,0.7294377,1,0,0,0,0,0,0,98998.93025
243,09-02-2018,10416.5,10480.2002,10398.2002,10454.9502,-0.4%,0.8%,-0.011592044,-0.011525116,-0.004124478,-0.028404497,-0.00570741,-0.005653414,0.009885517,0.009792521,10765.85508,10824.38008,0.994593224,0.971121209,-1.65938811,30.78265085,2,1.39E-09,1.00E-20,0.999999999,bear,0.67155427,1,0,0,0,0,0,0,98998.93025
244,12-02-2018,10518.2002,10555.5,10485.40039,10539.75,-0.2%,0.7%,0.008078255,0.008110972,0.006018098,-0.011887612,-0.002337175,-0.005391115,0.011356179,0.010152618,10706.79004,10817.30508,0.989783496,0.984398682,-1.209081067,31.57800151,2,1.84E-11,7.73E-20,1,bear,0.43281522,0,-1,0,0,0,0,0,98998.93025
245,14-02-2018,10585.75,10590.5498,10456.65039,10500.90039,0.8%,1.3%,-0.003692819,-0.003686009,-0.007180703,0.00025246,8.13E-05,-0.005034225,0.008771583,0.010142545,10651.91504,10805.27261,0.985807154,0.98582277,-1.269189667,22.98846101,2,5.17E-09,1.12E-18,0.999999995,bear,0.1680581,0,-1,-1,0.003686009,1,0.001,0.002686009,99264.84223
246,15-02-2018,10537.90039,10618.09961,10511.0498,10545.5,-0.1%,1.0%,0.004238224,0.004247218,0.00866095,0.006566935,0.001341263,-0.004410853,0.008840617,0.01053466,10603.69502,10797.5251,0.982048657,0.994511817,-1.025288965,25.89416065,2,2.38E-09,1.45E-17,0.999999998,bear,0.38306966,0,-1,-1,-0.004247218,0,0,-0.004247218,98843.24284
247,16-02-2018,10596.2002,10612.90039,10434.0498,10452.2998,1.4%,1.7%,-0.008877197,-0.008837911,-0.008297179,-0.0117757,-0.002338169,-0.005196711,0.008381754,0.010543346,10547.23496,10780.7126,0.978343024,0.990999048,-1.274557241,24.23300255,2,2.93E-09,4.06E-21,0.999999997,bear,0.21491063,0,-1,-1,0.008837911,0,0,0.008837911,99716.81067
248,19-02-2018,10488.90039,10489.34961,10302.75,10378.40039,1.1%,1.8%,-0.00709527,-0.007070158,-0.011665666,-0.007321872,-0.001447178,-0.003577294,0.00733208,0.008506894,10509.01504,10758.78262,0.976784773,0.987571181,-1.395148905,18.95378353,2,1.97E-08,3.76E-11,0.99999998,bear,0.74967456,1,0,-1,0.007070158,0,0,0.007070158,100421.8243
249,20-02-2018,10391,10429.34961,10347.65039,10360.40039,0.3%,0.8%,-0.001735877,-0.001734371,-0.017552474,-0.017016496,-0.003416246,-0.002876711,0.005108221,0.00832091,10478.4001,10732.06763,0.976363592,0.988738767,-1.306183377,19.98948897,2,1.52E-09,1.73E-09,0.999999997,bear,0.84113187,1,0,0,0,1,0.001,-0.001,100321.4025
250,21-02-2018,10426,10426.09961,10349.59961,10397.4502,0.3%,0.7%,0.003569719,0.003576098,-0.005247612,-0.009851555,-0.001963825,-0.000941273,0.00597177,0.007155937,10468.32012,10703.63013,0.978015869,0.993230058,-1.061984395,22.91454376,2,2.38E-13,3.20E-07,0.99999968,bear,0.6433545,1,0,0,0,0,0,0,100321.4025
251,22-02-2018,10354.34961,10397.5498,10340.65039,10382.7002,-0.3%,0.5%,-0.001419624,-0.001418617,0.000414303,-0.015437846,-0.003096992,-0.000877864,0.004948434,0.007147799,10458.92012,10668.58013,0.980347899,0.992712448,-1.012974858,22.8370064,2,4.08E-11,1.55E-06,0.999998446,bear,0.5909782,1,0,0,0,0,0,0,100321.4025
252,23-02-2018,10408.09961,10499.09961,10396.65039,10491.0498,-0.8%,1.0%,0.010381516,0.010435591,0.01261046,0.003707318,0.000757708,-0.00079023,0.006592175,0.007293859,10450.34014,10638.83262,0.982282597,1.003895535,-0.553824273,36.77959753,2,4.39E-10,3.92E-07,0.999999607,bear,0.74609363,1,0,0,0,0,0,0,100321.4025
253,26-02-2018,10526.5498,10592.9502,10520.2002,10582.59961,-0.5%,0.7%,0.008688612,0.008726467,0.017807194,0.019675404,0.003917034,0.001234928,0.005615737,0.006775122,10463.10508,10614.48008,0.985738821,1.011420561,-0.129104102,45.87243711,2,2.56E-09,4.58E-07,0.999999539,bear,0.7715955,1,0,0,0,0,0,0,100321.4025
254,27-02-2018,10615.2002,10631.65039,10537.25,10554.2998,0.6%,0.9%,-0.002677765,-0.002674183,0.016527455,0.018715436,0.003729071,0.000156412,0.005862489,0.006407372,10464.56006,10585.67505,0.988558595,1.008575587,-0.145835922,53.19573761,2,6.15E-05,0.000844796,0.999093663,bear,0.7804594,1,0,0,0,0,0,0,100321.4025
255,28-02-2018,10488.9502,10535.5,10461.5498,10492.84961,0.0%,0.7%,-0.005839306,-0.00582229,0.000171556,0.00917527,0.001849394,-5.72E-05,0.007263165,0.006582924,10463.75498,10557.83501,0.991089079,1.002780515,-0.349399001,50.88070418,2,1.67E-05,0.000553254,0.999430079,bear,0.256354,0,-1,0,0,0,0,0,100321.4025
