run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,profit_factor,win_rate,expectancy,num_trades
5311dd7b,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2950975520239258,0.9073806407640637,0.4,-12.31513671875,10
72ed0a1f,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.9236699464217677,1.2848643570365568,0.42857142857142855,11.950055803571429,14
e9491b9b,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2851179655201768,1.3637318893862094,0.5833333333333334,23.550130208333332,12
8e8f974e,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.7915974091022567,0.367079674840881,0.42857142857142855,-65.06417410714286,7
dc7b3d46,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.167009019067761,0.36205032562435435,0.38461538461538464,-107.71544471153847,13
ba835856,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.9622085244360272,0.6895140691934463,0.46153846153846156,-35.38469050480769,13
d4dac4bd,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.8798658900500286,3.654812190777183,0.5882352941176471,105.38832720588235,17
36244ed8,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.92548694600851,1.2332195438281865,0.5833333333333334,21.716634114583332,12
d3f3744a,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.20168026109968198,0.23902043737239798,0.2857142857142857,-100.87862723214286,7
14916738,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.2653066279238361,1.2232832512463634,0.45454545454545453,19.745383522727273,11
b8814827,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.2657921237130933,0.35003869715875296,0.4375,-78.834228515625,16
3dfe8d87,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.299395659793205,0.8871307561546636,0.5,-17.874674479166668,6
3bc70af9,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.9710582887090811,0.9934480563477395,0.5714285714285714,-1.0711495535714286,7
5ba952ba,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.573259214156095,0.49671760094696954,0.2,-82.543359375,15
6d17ddb4,2,0.6,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",3.2784322229223863,0.9421734690876086,0.18181818181818182,-4.886896306818182,11
77692ba8,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.3441694640920843,0.24690341379747205,0.25,-56.5997314453125,8
bdb46c85,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.8538638458647008,0.6083517429675197,0.3333333333333333,-9.377821180555555,18
5874d1c1,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-2.2656624558178136,1.875044217377682,0.4,16.91005859375,10
5ee93706,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.5692842234270943,3.5115961800818556,0.7,46.025,10
78ca16a4,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.09615002307557632,0.7859615315990437,0.5625,-12.447021484375,16
32417616,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.47547500866964415,0.6773996963533253,0.42105263157894735,-18.773643092105264,19
84523e42,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.7392586729845526,0.7989914828409537,0.38461538461538464,-12.711463341346153,13
85be2a7a,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.3350632622343597,1.1176262818165346,0.4,15.025,10
d9bbacf8,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.020854731510377988,0.9767391962843296,0.5,-0.89990234375,16
8356e1c5,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.023294389491305,1.301220804646986,0.6,18.18017578125,10
6b9c769e,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.2244410729243013,0.37687346475859,0.42857142857142855,-62.39271763392857,7
026c89e1,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.8666812627691072,0.5997282632692427,0.38461538461538464,-47.66932091346154,13
a86aeb4d,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.665515482359447,0.6010912288508194,0.38461538461538464,-42.42705829326923,13
34ad0239,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.106014606543338,3.949294400240204,0.6666666666666666,117.66686197916667,15
af2faef3,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",4.19259177535065,1.1752012943481238,0.5,12.037760416666666,12
ebd76d1a,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.4389670543711129,0.4009839777953687,0.375,-72.97509765625,8
e83fbe04,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.8898264721585155,1.2164968330725623,0.6,19.0798828125,10
ca8d56bd,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.0384079248443245,0.8560916708760907,0.5,-12.693603515625,16
df68683e,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.4828856780546564,0.9397195603156708,0.4444444444444444,-4.455729166666667,9
dfa5a57d,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.683486464976972,0.6314572853967543,0.4444444444444444,-62.105685763888886,9
bdd7a6ce,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.7045946928597855,0.622564459062466,0.35294117647058826,-46.65877757352941,17
b04be58d,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.2301486461401474,0.9092955646233339,0.35714285714285715,-8.757533482142858,14
945cb186,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.0701011787403667,0.0,0.0,-102.799560546875,4
b60d5981,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.5762628321228618,0.7318224819940674,0.3888888888888889,-8.627875434027779,18
c474a96c,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.9141928438717162,0.7716584294171663,0.42857142857142855,-10.164481026785714,7
a4409b0e,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.4341332339138801,2.3202536242849794,0.5555555555555556,28.400065104166668,9
0b2d0533,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.4363623619748645,0.7176059090816657,0.6,-16.2734375,15
c65a344f,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.5086558061166015,0.34486600787362715,0.3125,-42.1312255859375,16
a3d44b25,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.9531823358786864,0.21480163217288012,0.36363636363636365,-97.65012428977273,11
96a8d501,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.640423294473487,1.2978985998051886,0.3333333333333333,33.550021701388886,9
9e81ecaf,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.3363019284468938,1.556765841616942,0.46153846153846156,18.3154296875,13
d69c528b,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.660958721232752,2.0183829628400796,0.7272727272727273,69.75923295454545,11
4ed4cc49,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.13798608828207443,0.6043118443118443,0.5,-30.962646484375,8
65a6d810,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.3091461972211538,0.48969439399742204,0.4166666666666667,-80.67513020833333,12
739933da,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.4371566444076997,0.6792571451941297,0.5833333333333334,-32.550048828125,12
f53962d2,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.047215016039215,4.995440527805452,0.5625,123.1219482421875,16
88fcd4e8,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",3.7554353477542386,1.9631232502646132,0.7,30.0349609375,10
307d996f,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.13653796638224738,0.652333952171249,0.4,-29.58984375,10
4fbf5b16,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.027734954288378428,1.3502213968166727,0.5555555555555556,34.29448784722222,9
a5221994,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.8121200322180371,0.2115779694513952,0.38461538461538464,-103.14978966346153,13
43d5aa0d,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.1269207867408455,1.3720599139848733,0.6666666666666666,24.5,3
9a9e542e,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.35148108450812277,0.3631700503872599,0.3333333333333333,-109.68359375,6
6452216b,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.7496575152507232,0.7440847760595616,0.375,-28.0499267578125,16
b70a0784,2,0.6,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.2752406942329295,0.6227726457375922,0.3076923076923077,-43.85426682692308,13
e31e8ed0,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.137929104064263,0.0,0.0,-80.43310546875,6
2c6b0586,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.4485787467248006,0.7996381163331202,0.45,-5.017578125,20
f90fe91a,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.4006105494883286,2.224064114423186,0.8,65.3896484375,5
2364c119,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.7008154941102962,4.467824570925748,0.625,51.47509765625,8
26a0443d,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.550948961208425,1.0665760946158487,0.5833333333333334,2.88330078125,12
b5949f82,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.635417522402975,0.49902560079301306,0.3684210526315789,-29.76845189144737,19
81e496c6,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.7072723344302234,0.2804169624991932,0.375,-111.5938720703125,8
79761e29,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.5595350871728022,0.44086257113503924,0.42857142857142855,-75.47154017857143,7
8162782b,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.11565017871582343,0.7858978396539869,0.4166666666666667,-9.350016276041666,12
e3b5f017,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",3.134806955448804,2.6060140664684046,0.6666666666666666,48.166829427083336,6
8d36e1f1,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.5027373479514193,0.45227146410649444,0.5,-55.658365885416664,6
d90b5439,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.0936990435848857,0.33394546039568473,0.38461538461538464,-120.04612379807692,13
e2475598,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.139482920402456,0.7205572812000385,0.5,-29.116780598958332,12
10ec2f20,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.2985337044634905,3.2498216671857576,0.5384615384615384,100.9306640625,13
14e49395,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.0211523125440336,1.269822708609723,0.5833333333333334,25.125,12
e58aec76,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.017660615972841437,0.24666324242855964,0.42857142857142855,-112.12862723214286,7
1e752087,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.9522824583124471,1.3925094411530332,0.625,35.956298828125,8
a124b268,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.14908344024808606,0.692420624274066,0.4,-36.0498046875,10
84523def,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.3496308329451225,1.391915628054741,0.6363636363636364,27.336115056818183,11
cc04d0d5,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.2736336726065772,0.9455482026445833,0.3333333333333333,-7.191731770833333,6
6be05c6a,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.032775446359879,0.7837795233927347,0.4,-25.539973958333334,15
f46112d4,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.2974426405087067,0.6585689980885809,0.3333333333333333,-34.917154947916664,12
6bc765cc,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.0701011787403667,0.0,0.0,-102.799560546875,4
28c1c1fa,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.40430377460387346,0.5336606017081573,0.3684210526315789,-14.618575246710526,19
b13fb26a,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.5161244219244591,4.1481103977761595,0.5714285714285714,66.35714285714286,7
4a420200,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.742231188611395,2.2081327577460996,0.6,34.1900390625,10
7b251188,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.485401124776044,0.8060469985129529,0.5,-10.755805121527779,18
cdfdfd42,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.9025019525663271,0.738761025248417,0.3333333333333333,-17.77224392361111,18
d042607e,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.4236659070719078,0.43958589300002415,0.36363636363636365,-63.85919744318182,11
16a92ec8,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.655244738067167,1.122189803584658,0.4666666666666667,10.96328125,15
60102c39,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.7557046287095517,0.9128242517816425,0.42857142857142855,-4.253557477678571,14
7dad6edb,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.696534882273739,2.1851681926583044,0.6666666666666666,62.64599609375,12
fee79683,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.528779505564863,0.42899262899262897,0.42857142857142855,-51.064453125,7
f3d0fc02,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2058822271379745,0.3697829750086282,0.38461538461538464,-93.27704326923077,13
0b8c9da8,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.3902772614056884,1.0418251772975895,0.6,4.90986328125,10
04e49bab,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.5755133618512847,3.7111864353707413,0.625,105.69390869140625,16
b45456fe,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.8332266026647,1.3761276983319704,0.4166666666666667,27.625,12
19a213b3,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.5845662827739875,0.5083508912589498,0.5,-51.500244140625,8
d1b55b13,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.591118794971388,1.0031630042118505,0.5,0.3751953125,10
f19bc0ce,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.2789817892077302,0.2128698471161504,0.4444444444444444,-85.14995659722223,9
9082adeb,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.5919501409500876,0.7973620958657374,0.6,-26.280078125,5
516504dd,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.9286345020958015,0.5150777638555581,0.375,-83.618896484375,8
40a1bef2,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.3797092973420364,0.697092192120249,0.375,-32.875,16
6f68b968,2,0.65,0.4,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.223673353005147,0.6920104030084588,0.3,-30.600390625,10
8f35d707,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.395330993302052,0.0,0.0,-90.1896484375,5
d717893a,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.8545338577651114,0.8508907850183484,0.3333333333333333,-5.6134765625,15
f5c13216,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.6091973859779191,28.718057690568767,0.75,74.83740234375,4
9838541d,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.111657882941986,4.574679363445288,0.6,48.82998046875,10
b4256e3f,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.3244292855295324,0.7193022909988273,0.42105263157894735,-15.3291015625,19
0a7d3ca3,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.11450479874573984,1.3848501936017443,0.5384615384615384,15.380709134615385,13
14858692,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.8259578228487832,0.5773083353975724,0.4166666666666667,-35.550130208333336,12
cb315a3a,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.0782134606967517,1.0161368763579093,0.375,2.175048828125,8
7012f38a,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.545958538458953,1.9491474333943044,0.5333333333333333,27.06015625,15
946360b5,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.16466773106995,1.6704273751660834,0.6363636363636364,38.65926846590909,11
912a1c2a,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-4.4439316668338025,0.047191354841921475,0.16666666666666666,-218.05810546875,6
20341281,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.2797849856188084,0.4253981354572882,0.4166666666666667,-88.15836588541667,12
eb05d296,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.256736732068226,0.6530352644077396,0.45454545454545453,-46.00914417613637,11
1ec68b1c,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.718758085646458,5.106892091831177,0.5882352941176471,119.1119025735294,17
de3c2475,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",4.323099468145321,1.5057977503219575,0.4166666666666667,32.729329427083336,12
586f19f0,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.6695526357070082,0.41628939834559736,0.42857142857142855,-72.021484375,7
09562d0d,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.9522824583124471,1.3925094411530332,0.625,35.956298828125,8
e149bc44,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.13541238116150722,0.5352220467400909,0.2727272727272727,-71.16796875,11
3f92c73c,2,0.65,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.436441970302297,1.6472740192403799,0.6666666666666666,53.966471354166664,6
