run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,sortino,calmar,max_drawdown,cagr,profit_factor,win_rate,expectancy,num_trades,feature_importance,score
b0160624,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",-0.8398189892521463,-0.9008422095671549,-1.4626963536141155,-0.055645166417161995,-0.08139198201463349,0.8552274544061814,0.5,-8.469618055555555,18,"{'open': np.float32(0.04475726), 'high': np.float32(0.059815887), 'low': np.float32(0.041532982), 'close': np.float32(0.04452132), 'returns': np.float32(0.047353785), 'return_1': np.float32(0.0), 'return_3': np.float32(0.0336506), 'return_5': np.float32(0.050875455), 'momentum_5': np.float32(0.044384316), 'momentum_10': np.float32(0.042024374), 'volatility_5': np.float32(0.046793774), 'volatility_10': np.float32(0.06449409), 'ma_10': np.float32(0.06782885), 'ma_20': np.float32(0.056749344), 'ma_ratio': np.float32(0.055078663), 'price_ma_ratio': np.float32(0.05595789), 'zscore': np.float32(0.06749856), 'rsi': np.float32(0.06904694), 'state_prob_0': np.float32(0.058060545), 'state_prob_1': np.float32(0.04957536)}",-1.632362104888247
884e1a62,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",-0.8154480585029127,-0.555295154943416,-1.1584404369451353,-0.07018319714226252,-0.08130305356368916,0.7200863974952516,0.375,-18.42181396484375,16,"{'open': np.float32(0.04251157), 'high': np.float32(0.053655982), 'low': np.float32(0.03741152), 'close': np.float32(0.049162753), 'returns': np.float32(0.041651633), 'return_1': np.float32(0.0), 'return_3': np.float32(0.055447437), 'return_5': np.float32(0.047082018), 'momentum_5': np.float32(0.046190877), 'momentum_10': np.float32(0.052833106), 'volatility_5': np.float32(0.055125184), 'volatility_10': np.float32(0.04376044), 'ma_10': np.float32(0.054737497), 'ma_20': np.float32(0.036899216), 'ma_ratio': np.float32(0.045561064), 'price_ma_ratio': np.float32(0.047881212), 'zscore': np.float32(0.0815915), 'rsi': np.float32(0.036728323), 'state_prob_0': np.float32(0.06555141), 'state_prob_1': np.float32(0.106217265)}",-2.4733983363579473
06fb20eb,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",-1.860104863558241,-1.1147031857179932,-2.4977037017479033,-0.08064457959415748,-0.20142626497823057,0.29844912430254183,0.4,-84.8701171875,10,"{'open': np.float32(0.04284234), 'high': np.float32(0.053360872), 'low': np.float32(0.04126687), 'close': np.float32(0.049881928), 'returns': np.float32(0.049233176), 'return_1': np.float32(0.0), 'return_3': np.float32(0.04982803), 'return_5': np.float32(0.05006526), 'momentum_5': np.float32(0.06905538), 'momentum_10': np.float32(0.05232191), 'volatility_5': np.float32(0.05994466), 'volatility_10': np.float32(0.040289465), 'ma_10': np.float32(0.068627544), 'ma_20': np.float32(0.040326815), 'ma_ratio': np.float32(0.047815792), 'price_ma_ratio': np.float32(0.047199126), 'zscore': np.float32(0.058966603), 'rsi': np.float32(0.04501272), 'state_prob_0': np.float32(0.062285885), 'state_prob_1': np.float32(0.07167557)}",-9.987450013055188
57b9d29b,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",2.1238229857563593,3.102994440601144,9.27334767305301,-0.1088392417763981,1.0093041294640153,1.2467241729934924,0.5,28.4349609375,10,"{'open': np.float32(0.045663048), 'high': np.float32(0.046862327), 'low': np.float32(0.058916427), 'close': np.float32(0.049765665), 'returns': np.float32(0.043517128), 'return_1': np.float32(0.0), 'return_3': np.float32(0.057806898), 'return_5': np.float32(0.039054386), 'momentum_5': np.float32(0.05434751), 'momentum_10': np.float32(0.051894046), 'volatility_5': np.float32(0.047359247), 'volatility_10': np.float32(0.037890475), 'ma_10': np.float32(0.0490279), 'ma_20': np.float32(0.05080767), 'ma_ratio': np.float32(0.05807638), 'price_ma_ratio': np.float32(0.06562763), 'zscore': np.float32(0.06473799), 'rsi': np.float32(0.05133453), 'state_prob_0': np.float32(0.05666949), 'state_prob_1': np.float32(0.070641205)}",7.007918596812388
9605a229,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.13343883817052285,0.22248300572447505,0.12945751250064252,-0.06798662221365837,0.008801378995101139,1.0938874170991926,0.4166666666666667,3.3916829427083335,12,"{'open': np.float32(0.04175761), 'high': np.float32(0.067914724), 'low': np.float32(0.059491746), 'close': np.float32(0.051620238), 'returns': np.float32(0.041587114), 'return_1': np.float32(0.0), 'return_3': np.float32(0.05153607), 'return_5': np.float32(0.05794792), 'momentum_5': np.float32(0.05676391), 'momentum_10': np.float32(0.042553812), 'volatility_5': np.float32(0.06260304), 'volatility_10': np.float32(0.043063033), 'ma_10': np.float32(0.033344425), 'ma_20': np.float32(0.0743198), 'ma_ratio': np.float32(0.05872071), 'price_ma_ratio': np.float32(0.060677193), 'zscore': np.float32(0.04534521), 'rsi': np.float32(0.054978658), 'state_prob_0': np.float32(0.05296189), 'state_prob_1': np.float32(0.042812817)}",0.5719225423269974
bb5bd2ad,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",2.946915104016519,,13.233069145950875,-0.009254169343308034,0.12246106280833402,2.896878173530771,0.7142857142857143,78.43596540178571,7,"{'open': np.float32(0.04474074), 'high': np.float32(0.061176702), 'low': np.float32(0.054033358), 'close': np.float32(0.06347395), 'returns': np.float32(0.04121202), 'return_1': np.float32(0.0), 'return_3': np.float32(0.0531724), 'return_5': np.float32(0.05319266), 'momentum_5': np.float32(0.062265858), 'momentum_10': np.float32(0.04316074), 'volatility_5': np.float32(0.06282288), 'volatility_10': np.float32(0.05549755), 'ma_10': np.float32(0.05750892), 'ma_20': np.float32(0.06626156), 'ma_ratio': np.float32(0.045248527), 'price_ma_ratio': np.float32(0.051530313), 'zscore': np.float32(0.045293853), 'rsi': np.float32(0.043728847), 'state_prob_0': np.float32(0.038144268), 'state_prob_1': np.float32(0.057534866)}",
9373cba5,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.9366764008227502,0.9031775259164678,2.4369260912586235,-0.016453209555527346,0.04009525565081029,0.3129743964751185,0.375,-72.481201171875,8,"{'open': np.float32(0.049330134), 'high': np.float32(0.05243327), 'low': np.float32(0.072509736), 'close': np.float32(0.071870334), 'returns': np.float32(0.050072588), 'return_1': np.float32(0.0), 'return_3': np.float32(0.047176413), 'return_5': np.float32(0.04936222), 'momentum_5': np.float32(0.049621474), 'momentum_10': np.float32(0.03806526), 'volatility_5': np.float32(0.04897291), 'volatility_10': np.float32(0.05308713), 'ma_10': np.float32(0.064029165), 'ma_20': np.float32(0.05490404), 'ma_ratio': np.float32(0.044522725), 'price_ma_ratio': np.float32(0.046347253), 'zscore': np.float32(0.04873382), 'rsi': np.float32(0.06495612), 'state_prob_0': np.float32(0.053640965), 'state_prob_1': np.float32(0.040364496)}",-3.0120532123661414
5c442e5f,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",1.1657212786015592,1.8914404458371605,3.826937115400503,-0.03125319490920884,0.11960401157289735,0.4706625459631393,0.45454545454545453,-83.32741477272727,11,"{'open': np.float32(0.05269369), 'high': np.float32(0.059332505), 'low': np.float32(0.057978183), 'close': np.float32(0.049431436), 'returns': np.float32(0.048517272), 'return_1': np.float32(0.0), 'return_3': np.float32(0.05191376), 'return_5': np.float32(0.04528752), 'momentum_5': np.float32(0.050608225), 'momentum_10': np.float32(0.046406332), 'volatility_5': np.float32(0.051935706), 'volatility_10': np.float32(0.05236723), 'ma_10': np.float32(0.051830724), 'ma_20': np.float32(0.05614082), 'ma_ratio': np.float32(0.051132865), 'price_ma_ratio': np.float32(0.059437513), 'zscore': np.float32(0.048373286), 'rsi': np.float32(0.052297827), 'state_prob_0': np.float32(0.053950816), 'state_prob_1': np.float32(0.060364302)}",-6.409589615308362
a079b8ed,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",1.8388171455903801,1.4509383720336433,5.222103774146802,-0.03290516096896463,0.17183416528493822,0.660503469645691,0.5454545454545454,-43.66397372159091,11,"{'open': np.float32(0.05044977), 'high': np.float32(0.06400484), 'low': np.float32(0.055989742), 'close': np.float32(0.041957915), 'returns': np.float32(0.046348065), 'return_1': np.float32(0.0), 'return_3': np.float32(0.044538666), 'return_5': np.float32(0.050424524), 'momentum_5': np.float32(0.058873117), 'momentum_10': np.float32(0.05170815), 'volatility_5': np.float32(0.053173464), 'volatility_10': np.float32(0.051899407), 'ma_10': np.float32(0.055440873), 'ma_20': np.float32(0.05292949), 'ma_ratio': np.float32(0.056590796), 'price_ma_ratio': np.float32(0.050229963), 'zscore': np.float32(0.05210942), 'rsi': np.float32(0.054399814), 'state_prob_0': np.float32(0.055436395), 'state_prob_1': np.float32(0.05349563)}",-1.8918830748666386
4ee4d1b1,2,0.68,0.38,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",1.5428408586571352,1.6455029437298174,5.595932580734267,-0.0312559077848726,0.1749059527137944,3.2530670716432866,0.5714285714285714,100.38218470982143,14,"{'open': np.float32(0.038610257), 'high': np.float32(0.046397626), 'low': np.float32(0.06368698), 'close': np.float32(0.06597305), 'returns': np.float32(0.050619118), 'return_1': np.float32(0.0), 'return_3': np.float32(0.060575116), 'return_5': np.float32(0.041054714), 'momentum_5': np.float32(0.039358202), 'momentum_10': np.float32(0.0540709), 'volatility_5': np.float32(0.04834654), 'volatility_10': np.float32(0.054332085), 'ma_10': np.float32(0.059766438), 'ma_20': np.float32(0.055406794), 'ma_ratio': np.float32(0.041390754), 'price_ma_ratio': np.float32(0.048343964), 'zscore': np.float32(0.052802414), 'rsi': np.float32(0.0541566), 'state_prob_0': np.float32(0.04920373), 'state_prob_1': np.float32(0.075904705)}",12.834257798709857
