run_id,n_components,long_threshold,short_threshold,xgb_params,feature_config,sharpe,sortino,calmar,max_drawdown,cagr,profit_factor,win_rate,expectancy,num_trades
345017a2,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.111657882941986,1.1962092376508449,3.060798982741633,-0.02221247520552542,0.06798792151324595,4.574679363445288,0.6,48.82998046875,10
af1c7b2a,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.29516267916976796,-0.30110880541817425,-0.5838008324735563,-0.05384552100585158,-0.03143505998818852,0.8873635312170045,0.5882352941176471,-6.164866727941177,17
dafdcf0b,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.20539537843833974,-0.12800998724398924,-0.3785455625441442,-0.06500884942165654,-0.024608811474668535,0.6599481811295953,0.3888888888888889,-18.41379123263889,18
5518fc3e,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.8096147140270133,-0.3414143450565046,-1.5819774653830307,-0.05520864566556232,-0.08733883333723613,0.6614948073053889,0.5,-28.0298828125,10
5a43309a,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.570670965350771,2.137138376267843,5.50602539178861,-0.1088392417763985,0.5992716288438698,1.0468538164316703,0.4444444444444444,5.999891493055555,9
8dd39996,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-1.2055436166543452,-1.4207323409738408,-1.8034784540551545,-0.05741338449160638,-0.10354380190499646,0.9388562919427158,0.3333333333333333,-3.020751953125,12
11ea54a7,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.7089790480545353,7.807512897307642,6.903630781763698,-0.0198904700994932,0.1373164616426117,2.079855524746622,0.6363636363636364,62.26837713068182,11
35adfdbc,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.8030267787044252,,8.84212838807724,-0.006130201191218959,0.05420402597750207,0.12161307792093298,0.5,-85.1376953125,4
a21f0afa,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.50190294888107,0.8312863357347519,1.4484939773159857,-0.029985074456677613,0.04343319975986892,0.573074302102386,0.3,-77.455078125,10
feacc2e5,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",1.6648094378145835,1.3106925684771527,4.668169707567068,-0.032905160968964925,0.1536068756579403,0.5596024592964622,0.5454545454545454,-56.64124644886363,11
814934e3,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.6390016874328386,0.6454777556953238,1.414726762203107,-0.04394557117598149,0.06217097562296248,3.047856650801603,0.5,106.44588216145833,12
f7d0879e,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.309547261426279,2.1670741177844683,5.54684870278254,-0.028084886371040663,0.15578261553500194,2.2558809673366835,0.5555555555555556,69.42230902777777,9
efbc5f20,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.677898571161619,-0.7852259218118366,-1.2032134835431667,-0.029996885103497628,-0.036092656620823504,0.45100845715522214,0.375,-59.462646484375,8
fbc3f277,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.02701025273111558,-0.028404443734924775,-0.07374305789353053,-0.05279412996659744,-0.0038932005825653704,1.33904296294983,0.5555555555555556,33.199869791666664,9
6df498fb,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",-0.13269989688672196,-0.14536039098407066,-0.48251745947425434,-0.05560160579020182,-0.026828745568577173,0.12462926069475133,0.3,-117.9998046875,10
55427391,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.4952699999467011,0.31957508182822486,1.1691610632033604,-0.026311094824012084,0.030761907598486404,618.1666666666666,0.8571428571428571,149.814453125,7
fd5af022,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",0.546764290887767,0.5483651400541809,1.0348620457212907,-0.03305903279576583,0.03421153830859347,1.029813587219135,0.3333333333333333,5.1416015625,6
0d2acde8,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",3.8593505874414635,5.742072376531514,14.627658556660627,-0.018413781500855493,0.269350508531468,0.5800985685204939,0.3333333333333333,-50.302176339285715,21
9d90f24b,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'momentum': True}",2.281315563759705,3.9662172025693483,7.307299999189447,-0.01665470609123468,0.12170093380697966,1.1195433488678974,0.4444444444444444,11.166666666666666,9
a5b602d0,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.1945488364707368,-0.9943692807935416,-1.8291641374976322,-0.035537628399918364,-0.06500415540084803,0.17551933203866768,0.16666666666666666,-74.7666015625,6
adf82518,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.3111754305381058,0.982860018297179,3.861090653822958,-0.020486645589042674,0.079100795812036,0.7806703556080073,0.375,-4.80950927734375,16
6123d5dc,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.6496253727668995,1.608430000525242,6.016355567909114,-0.007198524013459107,0.04330888002910216,1.1714665954934171,0.75,11.44970703125,4
3dc4f0cb,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.9869132291197397,0.9064035043459485,2.6465738749506644,-0.01998619272292475,0.05289493552022173,2.133399534730629,0.7142857142857143,28.343052455357142,7
8e33b4bb,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.2226764682440154,2.480520022910224,4.906655683880398,-0.043631142384095545,0.21408299277311738,0.7047468880299672,0.4666666666666667,-15.153385416666667,15
c683365b,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-1.3058465103345624,-0.8920196285456133,-1.6279649405441068,-0.07547899330353124,-0.12287715484571227,0.7588038150864967,0.4117647058823529,-17.326401654411764,17
11ac6d4f,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.5577915894955939,-0.2357434639643274,-1.1853064001662366,-0.053191129307777155,-0.06304778600057814,0.2625942289537983,0.4444444444444444,-92.21668836805556,9
d9b6254d,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.8486518380126913,2.631231028932795,7.39734474445425,-0.1088392417763987,0.8051213931450283,1.5522900329345783,0.5454545454545454,46.99991122159091,11
17dc9cf1,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",0.12084207839595187,0.1713979896396777,0.09948279450613733,-0.07468578222716364,0.007429950325835044,1.5012616176966753,0.5,12.125139508928571,14
cca0f594,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.20121727168891768,-0.3800052470068688,-0.34109286040115894,-0.019890470099493233,-0.006784497340959872,0.7244643762677485,0.5714285714285714,-24.256975446428573,7
b82ac588,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.0473514089928884,,10.181197643449496,-0.006130201191218788,0.06241278992190802,0.017631616461087272,0.25,-149.737548828125,4
efb42ca8,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.4880338975065113,2.224703689612001,4.888932813073966,-0.031287916102917424,0.1529645196882583,0.5962688082293758,0.45454545454545453,-63.5546875,11
1c28e760,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.1079805673332543,0.9726440058804617,3.1595653111078223,-0.0329051609689647,0.10396600515395993,0.6845465861947571,0.4166666666666667,-33.470947265625,12
eae2ac45,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.2343818418856751,1.2195242625540588,2.807503306058616,-0.04394557117598149,0.12337733636320225,2.7988774423847693,0.5,93.504150390625,12
c9e3631f,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.0207133794911547,1.5213907852091257,7.17400374028547,-0.018628460412734065,0.133640644676714,3.704679013917176,0.5833333333333334,82.99983723958333,12
8225eb72,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.3305175962517443,-0.3956912362669073,-0.7158095382891979,-0.026435703465511384,-0.018922928691997853,0.46913561658862474,0.5,-60.25634765625,8
b4d02f22,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.02701025273111558,-0.028404443734924775,-0.07374305789353053,-0.05279412996659744,-0.0038932005825653704,1.33904296294983,0.5555555555555556,33.199869791666664,9
bc8922fa,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",-0.618154405224765,-0.7217590802232523,-1.2921442366454665,-0.06991693645681388,-0.09034276648657935,0.8162638605658934,0.375,-22.52490234375,8
a1007a35,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.6064899792942278,1.938991445469224,9.141114042751951,-0.021703532583364046,0.1983944664751136,0.9876696510946449,0.5454545454545454,-1.1319247159090908,11
165895bb,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",1.198805316893743,1.2650540755061406,2.7408802393770886,-0.026354324489928124,0.07223404721657567,0.7916121774437465,0.42857142857142855,-26.721261160714285,7
c78c36c1,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.532863850119982,3.6900899882439693,8.859921924461068,-0.021233287420815466,0.18812526874806634,0.7945554807342974,0.4117647058823529,-20.40004595588235,17
6ae668dc,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True}",2.4145141347154007,4.190427750824019,6.005986122795739,-0.0210331125494043,0.12632458209092312,0.9901058613588266,0.45454545454545453,-0.7412997159090909,11
d8f6afe6,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",-1.0701011787403667,-0.751713603138263,-2.1842430388461467,-0.025414866788223796,-0.05551224586537995,0.0,0.0,-102.799560546875,4
c0c6b327,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.4399461431521102,0.2832630755918685,0.9071353589201437,-0.024755450889565656,0.02245654482793613,0.5273085448136468,0.3333333333333333,-15.758382161458334,12
1ddaff6b,2,0.68,0.35,"{'max_depth': 5, 'learning_rate': 0.05}","{'returns': True, 'trend': True, 'volatility': True}",0.8086572333370879,0.6879156743196115,1.4134106307867433,-0.023708455385209937,0.033509782880988936,2.3562146004402185,0.625,41.593505859375,8
